"JAK2","STAT1","IRF1","GBP1"
3.64846544302731,5.11769504266975,7,2.11236652307256
4.93687346182423,6.11540785541406,7.6906964439777,3.15946772926677
3.04316949486411,5.44790974874208,6.86542397831313,3.1105302896225
5.28318097894557,8.58308276750293,8.61065577440193,7.8801957289431
2.81598522720104,6.15845821621677,5.60999129521268,4.72082566608984
1.1479578813871,4.46139758992616,5.62731500136505,2.73552217729654
1.71808758396052,5.48574882137778,7.15380533607904,3.42653313811667
2.23909248294191,5.76500424625004,7.21723071622067,4.43095427138573
1.13815914522947,1.98258294692259,2.62246186738273,0.835277343305121
2.74609774369,5.48252564076792,6.81249822533356,3.57531233068744
5.0071955014042,5.20789285164133,7.24792751344359,2.70708299177171
2.66766509005141,5.95210055416844,6.38991092507167,4.89336221076387
3.8569856897822,6.04679660957376,6.8592241619782,4.15461561132689
1.36289064266586,4.00539998774259,5.56651075585788,2.38653507018475
4.26603689399532,5.43529521564717,6.51916444980607,4.00629802390037
4.83086375675176,5.42425028608405,8.2336196767597,3.45496547363471
0.693676516567757,3.61588707391606,5.30597052098439,1.54646235816709
0.843903468826663,2.62363279110652,4.95977015521147,1.70619898742978
3.07929276727285,3.77610398807316,5.10307794659757,1.23266075679027
3.45404425442109,5.65535182861255,5.95861071205585,3.78868571061353
1.33799646351502,3.73660487531425,5.06910063192283,1.83025532416768
2.78073003647638,5.03165985430805,5.79467578798686,3.18602507451768
4.26528685756517,5.36036427654347,7.62497817956904,2.45969390298324
4.95233356636969,5.32768736417605,7.29645740737124,3.54349588342577
2.55139296802745,5.4708621994137,6.65635335245763,3.43842593538911
3.84096670448742,6.85549144310187,7.66177809777199,5.43929068104202
2.57507024745155,4.06436554026363,5.87405920314115,1.9271379389685
4.74738739965272,6.38474058729238,7.4757334309664,4.64443315240625
1.30626223972785,5.02856915219677,6.55995061271308,3.46597446450407
0.967168607532628,4.18824265626441,5.22804904788446,1.9701173976055
2.45180455572049,4.67694435910691,7.17292748960384,1.77188557851537
4.39437694495706,6.14180061165247,7.6646250548693,4.85299758761332
3.29513524900082,4.54101915313356,6.99322146736894,2.00288250853312
0.727267010734912,3.51601514700366,5.41210404467757,1.72377696962344
4.58195375084882,5.53231695933277,6.56879217804153,2.71215553172805
1.32135090142462,3.24290732212299,4.46401472450489,1.91149984886111
4.78607355157855,6.12329372251013,6.83289001416474,3.63110428236588
3.05484847699562,6.64659470958165,6.64688267266462,4.9174317553901
4.12184429787638,5.26603689399532,6.8923910259134,2.70686204146254
3.47508488294878,5.8877689486479,7.38456792317383,4.05571626351254
3.53605290024021,6.12887075946512,5.45713459431804,4.38059093426592
5.34198574722862,5.62993940943954,6.94485844580754,3.47248777146274
1.63040547148232,5.24982454861618,6.20652601587743,4.04526821513853
3.41886457739032,4.58135124716878,6.51301692817484,1.98404242609702
1.28392177230762,3.66106547980695,3.58856473740135,2.47664090866952
4.28688114778816,7.36018867006271,7.63226821549951,6.18070484019556
4.55949181320504,7.24982454861618,6.94602898951548,5.99954908734095
5.37086174008529,5.39437694495706,7.11997860965488,1.81147103052984
2.19849415363908,4.96162332828694,6.14608493861619,3.14584046237516
2.47741829263492,4.2364926183813,5.44691786486603,2.32969768903328
2.59907970556486,4.4988890869768,5.06004738366994,2.35924002552933
5.39128655811118,5.60496086950378,6.53044535469291,3.35431110019902
2.04334450487717,5.33699741660501,5.90953311494689,3.8499992594661
4.50271248596606,5.34269695998193,7.27984269352035,2.23786960086751
3.2867333231002,4.29057185085208,6.30341546268562,2.27381424458704
3.30144132122745,5.42961596420174,5.94532677726463,3.35924002552933
2.85579041627482,5.92195991732617,7.19967234483636,4.22032995487956
3.50462039240355,6.71699089440494,6.25417828621676,5.09127669436522
2.08474462086847,4.39506279951758,5.61264737765832,2.877744249949
2.06935846322382,5.15906400881055,6.01077983875324,3.84096670448742
3.00863030514344,5.02680005934372,6.12556845177803,3.3007094716501
4.68369645430652,7.68229237143083,9.41235813720898,8.52552080909507
1.08270258933025,5.21023299009585,7.09275714091985,4.11935617703968
5.3037807481771,5.37190729759515,7.08958289312471,2.88440255298369
3.03755793542403,4.14241343787374,6.05071934775126,1.78324709737812
3.24762375619625,4.834407841807,7.17092652528738,2.87401000554047
2.39341620047154,3.69821847822441,4.81198471935167,2.04404433270602
5.674686619928,6.49713330367111,7.6724253419715,5.24982454861618
2.01292617444427,2.70088355602827,4.49249415167943,1.25701061820602
2.72027846523333,6.14425035619052,7.5022351148568,4.27202318906105
3.95884267524324,5.58706489836317,7.78135971352466,2.85758295538415
2.90303827011291,4.79025073883523,6.13422093976063,3.37795663381011
1.87892147974985,5.0746766862945,5.99661471481536,3.31397137105902
2.23143240844797,4.44824022521607,4.62234472272424,2.76277401312463
1.96938076494161,3.70154905694307,6.52904005609508,2.50766780429014
0.88494951674501,3.24914190328035,6.00629802390037,0.805952765717343
4.72082566608984,5.27537959625362,6.50191677967437,2.74996325816927
1.34255474547732,3.82374936030827,4.88947354253111,2.01863417413905
2.70951121443197,5.02547181462118,5.99684064779537,3.00611846138338
1.86195536414487,5.48381577726426,6.82654848729092,3.94110631094643
4.94626298433245,4.66049513188851,6.96231765494231,4.12928301694497
3.5668151540109,6.09508049190141,7.34251918966061,3.65764000520782
2.78492270156286,3.92694824794977,5.14893410452634,1.78575977442701
5.28762004411207,5.15380533607904,6.51238492946103,1.97782941695196
3.8923910259134,4.55826763405574,5.53044535469291,1.57094860517333
2.5786972376487,5.04832338653781,7.31650781910311,3.05484847699562
4.99819550315325,5.75915583380027,7.02790599656988,3.2967510558642
4.77610398807316,5.83920378809694,7.23935985027747,2.40898352943074
3.92694824794977,4.16591193893569,5.39059890555246,2.37128005402265
4.98823022306046,5.53977919169849,6.84172158112846,2.2862897581341
2.77462894737121,5.83263688756687,6.46025109894385,4.77663042305105
3.29557610310383,5.09634619899318,6.59066189596526,3.3621893179518
1.37684601401632,4.76977173924945,6.29810840321142,2.44599149091444
4.38266725274504,6.32445060465607,6.57485839129278,5.09676785471469
2.17056605679207,4.11353381959191,4.95512678126137,1.72595923450919
1.69465736554709,4.19613488076516,5.77505054148317,2.65260121759652
3.02165738827403,3.66562016406638,5.18665901720211,2.01292617444427
2.4154882710497,3.02591469875079,5.56590176680667,1.95791459863299
5.20906339534927,5.96855160336395,7.32192809488736,3.10349763970334
4.6409679104499,6.29075613839667,7.46597446450407,3.9126498648972
3.04614178164472,4.60169651648096,5.53013318439181,1.56949109195872
2.82171021503467,7.10956950937069,7.05202456048283,6.36579750245938
1.65122394298988,4.44559429134118,5.52262076104208,2.47638168756724
1.7415748474188,4.76606505147495,6.52026508364357,3.10618078829194
2.70796645477598,5.08618931310448,6.78135971352466,3.35078010073486
3.94860084749336,4.94626298433245,6.75221336786514,3.61706334388818
4.86542397831313,5.54225804976692,7.29645740737124,2.36289064266586
3.17248751551013,4.4535175792155,6.52544250601812,1.62339868237726
1.89607805539706,4.10768786931437,4.85299758761332,2.45522857111714
2.6913108202263,3.85897561429202,5.71753934339116,1.41196851036013
3.57893871309339,4.34908214639109,4.47897180503294,1.75146372116556
2.21847121074326,3.22650852980868,4.90303827011291,1.20163386116965
2.24458266097051,4.72519581722666,5.96878197383005,2.74717253703546
3.73552217729654,7.02790599656988,7.06608919045777,5.37608196665007
1.56022582239965,3.60999129521268,4.69320814891002,2.03210084316702
2.92238816500384,5.66049513188851,7.80671071796524,4.41683974191283
2.87046336202581,5.16551001804135,5.99095486039699,3.46597446450407
3.86888427302877,4.86195536414487,5.95396359887078,3.09879008848706
2.88107724262462,3.7158933705476,7.1053847492476,3.13701161204173
3.29880492346474,6.14995030168105,6.20672135743089,4.39163026151743
4.3819754785573,6.42961596420174,6.24450655139592,4.89820835250872
3.58135124716878,4.8171115727957,7.43462822763672,2.00683657739666
1.66220549965362,3.74308405554959,5.83010317592004,2.09017594979021
5.40837220357268,5.58466190794147,7.54766574835342,2.36148765214307
1.94897455427977,3.14486214291573,4.5453506448223,1.68077442549246
4.73930807086039,5.86443379636562,7.3037807481771,3.64846544302731
0.787348876055945,2.31527638701493,4.20711196120771,0.783917572603796
3.25187054870194,6.75221336786514,7.3819754785573,6.56498780095989
2.08406426478847,4.88117515534928,5.86888427302877,3.19849415363908
1.91188328940579,4.97819562968165,5.88947354253111,3.65191274464578
3.456149034648,4.06522762277562,5.6046644151637,1.90188056371866
4.5090623863619,5.33628338786443,6.77741971551583,2.61258840669872
2.93149396274918,6.42088657497553,6.62658515107332,4.88801258540283
3.53480866123175,3.77082904603249,4.95233356636969,1.63087138301258
3.48284828306847,6.166514610409,6.50239425611126,4.00539998774259
3.41778501880219,5.15825622881134,6.61779802590278,3.6915341649192
5.37573453858316,7.83794324189103,7.53993424517179,6.40956065498278
4.20084957463721,5.5909612413426,7.71973105674985,3.39066768555967
2.56242561196062,3.5197934862411,4.74092756031863,2.03843618165611
3.99186193055632,3.96993327469786,5.84724530714181,2.63621857887536
3.50589092972996,6.14098310487842,7.59021276140836,4.68313498512609
4.77346892790519,5.77636722957392,7.18784690943957,4.66562016406638
3.66562016406638,6.66817586897014,7.17891378466957,5.16631374788993
3.14714385719302,4.08576455377831,4.88459792099006,1.61823865559545
2.30830262097233,2.8261925362366,4.09423606984577,1.10768786931437
1.60264690850537,2.24792751344359,3.05727696507325,1.03843618165611
3.6915341649192,6.24260250592898,7.16188768237689,4.56803210477128
5.09971599916091,5.20945336562895,7.14873077917319,2.28776777797538
3.84899843040002,5.05137210172103,7.83099048124926,2.86789646399265
4.25927248703759,5.09803208296053,7.01457846492289,3.36064520246022
4.27351588970212,5.82959589917751,6.34624777408278,4.22727899446832
5.41481206056585,5.83567147948162,8.00562454919388,4.0408924306469
3.13651953255056,5.86220339905322,7.21042783040149,3.90785207184596
5.14730669878029,5.61941301059794,7.34074028063018,2.0408924306469
4.08491465976794,5.05874941233552,7.16289479937478,2.09254574154357
5.03782146543497,5.71808758396052,7.1548181090521,3.44081934706579
1.79160572470455,5.26115467261557,6.21315283533637,3.39588539483069
2.72443199575995,5.52387555132852,6.59559316974456,3.62527048937469
5.26228280642066,5.5933537709803,6.25398926623079,3.28347734193776
2.12366619645382,4.99457972421575,5.25247621413522,3.88655014732434
1.89452677025739,2.3928669162308,4.67412163263239,0.981414299599969
3.5197934862411,4.29278174922785,6.34819700307791,2.72224741775185
2.69577115780567,3.38901605968851,4.53231695933277,1.53953107147415
3.95791459863299,5.90520646879571,6.7045953476324,4.05571626351254
2.67987414774662,3.72246602447109,5.13298804262744,1.92029330021101
4.95698592461258,7.88080794836281,7.93487029119203,6.93310047493137
3.79597469420667,5.42794133250948,7.51806297565252,2.32624970083746
2.39094277280254,4.57349571549561,6.50016467949217,2.12167855658825
4.65019012349677,5.0036022366802,6.98071082890019,2.7134758750547
3.40040130426606,5.85574059171503,7.27519333390221,3.94016675048282
4.16510798514454,5.99140846676479,6.71149490665009,3.94016675048282
3.37573453858316,4.90255600534463,6.87405920314115,2.08236196955747
3.79701297783614,3.55949181320504,5.03165985430805,1.43829285157915
3.70597790168252,4.53480866123175,6.01613970265525,1.7172102990196
4.06263982828646,4.91504279137198,6.6562103201826,3.46205231879643
5.1106138055009,5.36597242759338,6.83415498140132,2.40381306161659
5.74496834824888,6.82527683005487,7.58270652678079,4.18665901720211
5.41582625747291,5.77478705960117,7.65463602852797,3.15153414134792
1.56315813040281,4.05918219921169,2.86274892579353,0.899871669271146
3.56193705962243,4.87430516598223,6.50239425611126,2.92124588858559
4.51601514700366,5.21218021004443,6.40480096395117,3.40966247670709
3.83794324189103,5.88264304936184,7.27984269352035,4.11186596386756
2.50436615061227,4.78083500173823,5.70901486490327,3.18237448827581
5.46074256378964,6.17572418538028,8.19377174339668,5.08576455377831
4.85798099512757,6.70597790168252,7.68088692071969,4.03562390973072
3.5837597536395,6.15035658020834,6.72246602447109,4.79649392942584
3.35811489773521,5.9627803538048,6.53651921335343,4.52418907844937
3.4027221768456,4.32624970083746,6.15177765473205,2.37378739372261
2.95717170724639,6.84549005094437,7.31831684133498,5.40429006444484
3.3621893179518,6.62497817956904,7.96981818594658,5.35367615775164
2.10902617649837,2.21163525332715,3.23817541857738,0.838992093293741
4.3533232911629,8.27099606074028,8.91199111369962,8.24745286463493
4.18428029441938,4.76181714250714,6.30924896081662,2.28451413324425
3.14763232682386,7.32463061526719,7.00450139223494,6.30797489711352
3.89530262133331,4.72628628972067,6.33163356717103,2.11169907219742
2.03386345186628,3.82984955984469,6.34305243492297,2.29542916670396
4.67694435910691,5.45022149589718,7.97899639608894,3.42169458118029
4.72246602447109,5.37399614213124,7.4643415327611,2.92542982124374
2.84297883178833,4.75221336786514,6.86542397831313,2.85399564717639
2.50207595604579,3.40244932671885,4.67694435910691,1.33456827566613
3.8923910259134,6.18030701996943,7.59021276140836,4.23802251782572
3.61823865559545,7.86789646399265,8.02181282358484,7.47167521439204
3.56803210477128,3.74631276642546,6.56651075585788,2.20726817311203
4.58736499093646,5.29241366782748,7.09697863637054,2.37378739372261
1.64570165857883,2.84398384404833,3.44413695658759,0.970264679014529
2.93451650158608,5.86962468620432,7.17692111164436,5.15623479785027
3.65191274464578,4.27276973243651,6.39042694118717,1.65260121759652
4.4594316186373,5.19455988602261,7.04220656012069,2.57482812358744
3.62175885670973,4.63459326844576,6.49425558654498,2.6165929509786
2.20758054618695,4.97223312380739,7.07895134139482,3.0775848292956
4.19140472885276,5.1647058401828,7.2460279805281,3.0536326982821
1.90033550864098,3.07690108755726,2.99819550315325,0.909657914310377
2.33799646351502,5.10475598696226,6.34323013955347,2.64316352990343
3.09491164702547,5.66845955691538,6.17352723812251,3.86492897228979
3.00737492992765,5.18189764310839,7.00225245173138,4.68650052718322
5.26190685982807,7.98697970917658,7.90508609876177,6.84297883178833
2.36960607003184,4.17791779219584,5.56010351346474,2.05554274796229
0.910655920763987,3.07963411236871,3.24944534108584,1.42277121932047
1.3684890006451,3.69376571221778,6.25964912064916,1.48026512205446
2.64823532977363,5.90134963765088,6.41650199286742,4.34837407519116
1.91494715047958,4.23035674505615,5.27388882366849,2.65626753479429
1.88166461932035,4.99684064779537,6.37068740680722,3.08491465976794
1.78492270156286,5.10810622368613,6.39300425689832,3.29498826769145
1.98075651923102,3.75274859140713,5.23227701026829,1.82903768866914
2.56657164062676,5.53791724903408,6.56559717585422,3.38225222803847
4.06608919045777,5.51506901403224,7.76818432477693,4.19849415363908
4.17472598770613,6.18308946064076,7.81057163474115,4.33628338786443
4.11270013274936,5.94063660720115,7.57591736111815,4.42894634476948
4.34837407519116,4.97819562968165,5.81172789780389,3.76447355099267
3.23557389936858,6.16952419715,7.02458563827827,4.08065766334523
4.89869207256049,5.77241355474848,6.27426166125705,4.13668357769724
3.44479956397576,5.54101915313356,7.31288295528436,3.79597469420667
4.32912359629157,6.66391384211598,7.18388345903223,4.81198471935167
2.63273352595054,5.44956137461324,6.08087081175972,3.37295209791183
2.81188199621867,3.35487525898649,5.32481060342048,1.39451414195596
4.56376827845203,5.46597446450407,5.61382629093404,3.07929276727285
2.10500752476097,3.3506386808415,5.89360490485829,1.55728754227831
3.38169867597762,5.2460279805281,5.86046625851717,3.03790929807576
4.4535175792155,5.51285895444998,7.41869594960205,3.45114515855152
3.13504228623365,4.94438996227009,5.84749588378871,2.00683657739666
3.0064775640712,4.82222027162153,6.91049283228871,2.22620022869822
3.88752527074159,4.82425869660337,4.62760683812965,2.42680147161338
2.71017274827966,2.75017770559306,3.64154602908752,0.725086724630227
0.875465544854709,3.89627184880738,4.96393645214449,1.96310415473555
3.16188768237689,5.14974711950468,6.42710328715284,3.23051046036618
3.20554891117303,6.69766263347052,7.02014657311178,5.94789988624827
3.85299758761332,4.63459326844576,7.34163000932991,1.81721392425833
5.33771109212829,5.9413411054853,7.92777796208234,3.79597469420667
4.41278152533848,5.16631374788993,7.33360262826828,3.77082904603249
3.5957423394744,6.26077843189343,7.35226417325832,4.61882595258744
4.4937754084607,5.64154602908752,7.40173284952262,2.27679440478926
3.95046841415012,5.46923479366766,7.3819754785573,2.96162332828694
4.00090140274153,4.82731094394967,6.14852742516046,2.93508252331866
3.04299446361841,7.07681559705083,7.51175265376738,5.03782146543497
5.33842441478356,6.52935246299125,7.21916852046216,3.29263452793675
1.48284828306847,3.92409988564074,5.18863829456139,2.60240936918799
3.00432160595009,5.20476675065461,6.92837032301897,3.23526752964118
0.878058271834312,3.95140129167431,5.92481250360578,2.09862167722896
3.605257262939,4.46270675067016,5.85972112892796,2.18014786115843
3.1196881745192,4.64904056563445,6.70735913208088,3.33356685113426
1.11835972595306,4.25096157353322,5.89263388342444,2.53580413827031
3.77820857639809,4.31469652565629,5.97085365434048,2.22835695420105
2.68952281684839,4.01613970265525,6.08129701413827,1.20037879798403
3.249597036059,4.18269229751619,5.50842865253186,1.42330923724239
1.93772102576179,4.86839045305445,6.20769766865505,3.07792657868507
5.27127625917593,6.1554254317472,7.25550073314839,3.61823865559545
5.15055967657538,6.04220656012069,7.53993424517179,3.14274017211608
1.49620666592348,3.18919200596365,4.95977015521147,1.72377696962344
3.00522031341134,6.46025109894385,6.60421961940224,4.72683121703249
3.56193705962243,4.80012335282653,7.26209484537018,2.32826202860941
0.912879758139804,1.54843662469604,2.720059526764,0.426425790742027
1.88088139723765,4.1811025507538,5.80838505065609,2.52331103075142
1.84599177066457,3.56193705962243,4.31179371775365,1.38681094647222
5.34020617991171,5.91910167955939,7.36282052553426,2.32221660504549
4.51222688651396,5.45680614923047,7.00674683244058,3.37476129465031
4.95930648975966,5.37989816352469,7.76221591572778,3.65992455840238
2.17696099208944,5.12515513132229,7.11790278909403,3.2871767517316
3.21924597851919,4.6667565918848,6.97269265400426,2.69354271275202
3.96254902292306,4.98367769469807,6.9898202201176,2.73573878191235
2.93187212658906,4.20398416585599,4.00450139223494,2.47378691161437
2.48645695576873,4.93262815702213,5.75248100445637,3.27426166125705
2.69041709553247,5.09761079662642,5.72164607841839,2.56632808613291
3.89820835250872,5.26491169307446,6.16530901559716,3.13191867886257
1.40979822782842,4.62293035092018,5.61412086878925,3.04316949486411
2.55090066464752,6.43612851725925,6.68229237143083,4.51475349843975
2.97911075501579,4.71424551766612,5.97796675761948,2.78345665436024
1.88518386632035,5.10097764772482,6.68509917200661,3.19534759832222
3.06160340939068,5.53698537579194,6.24830712008724,4.3547342399706
2.98112198979431,4.79181407116183,6.43162295971329,2.72268459807061
2.70973175942069,4.0241423458978,6.64688267266462,2.04019107183829
2.85079942312548,2.99675027884918,4.58074849176377,1.42007811597937
1.65901117119815,3.61353165291793,6.75888943272096,0.86195536414487
2.30041662783687,3.93451650158608,5.24450655139592,2.37323058358799
1.37239496523802,4.07724299893246,5.9371089462026,2.43108803384847
2.96365907302211,4.32337006906127,7.04875931191986,2.46021832866727
3.2861418728343,6.04854136569376,6.94836723158468,4.27276973243651
2.0686708106651,4.45811948117451,5.59723318908613,2.70354371973382
3.98550043030489,5.71424551766612,6.65764000520782,4.18348651445939
4.35402893805439,5.66505161428921,7.28355142317431,3.94110631094643
1.36176835941915,4.61058195849253,5.89311947583592,2.48310634496718
3.4479758500933,4.27127625917593,5.0360636887437,1.94185751900344
3.79493566280354,4.70265754339091,6.98527271425345,3.55949181320504
3.55581615506164,3.82476785314329,5.36772051340145,1.17440641852975
3.28184659157661,5.62731500136505,7.30103884990315,4.14893410452634
2.94485844580754,3.88655014732434,5.22187708107703,2.19314091914488
0.793271654498083,3.56559717585422,4.76606505147495,1.66129355585531
3.32481060342048,4.35614381022528,5.24260250592898,2.38404980679516
3.48928602262588,5.62993940943954,6.68229237143083,3.89336221076387
4.76659516172927,5.01301553583926,7.20554891117303,2.75872956845786
2.51399597936701,4.81659970653491,5.5453506448223,2.4877435830197
3.80632405739003,5.82068956055921,6.52418907844937,3.06125777090295
2.70310069960416,4.23955079661364,5.23993261348524,2.25398926623079
5.09929520433777,5.55305325276641,7.3566720442121,3.20679948664706
3.08031656036671,4.04351949366274,4.70376517879341,2.11935617703968
2.61964776693088,5.9136075118231,6.49745269597724,4.44559429134118
4.00180224263399,4.3533232911629,6.67383905599044,1.82537860389293
2.08065766334523,4.32337006906127,5.61823865559545,2.97526332167849
3.78972925137577,6.24126817732937,8.0805510773276,5.1168637576909
1.16156525639703,3.76341157447001,5.14200491598488,2.06384804338205
3.48155728070859,4.11186596386756,6.07382023329167,2.70420799495431
4.16188768237689,4.49313492230551,5.19495379593384,2.59287558236442
1.78534129870518,4.94673086014031,4.71094415457587,5.06824086131282
5.09803208296053,5.40497122358917,7.06501215043695,2.85199883711245
2.00180224263399,3.37281283491246,4.42425028608405,1.30917618747851
3.32639353165766,6.69209237542757,7.46597446450407,5.2667865406949
2.8682916687728,5.01970191444255,5.2364926183813,3.12812839900347
2.29513524900082,4.83592407425437,5.88508622529017,3.13668357769724
3.14159627838382,4.6409679104499,5.96716860753263,2.72443199575995
1.3595211704276,4.70099449416827,5.65477921695952,2.43349363984688
3.82781902461732,4.13586316536868,5.5579614268932,2.21816118709516
2.88908409859815,4.95233356636969,7.22881869049588,3.60762622084549
4.16349873228288,5.19455988602261,6.14302600388997,2.20476675065461
3.0820212693455,4.89869207256049,6.08193608171943,3.15218341905505
4.92314918047231,8.53488645761565,8.34074028063018,8.01625115501275
2.78638726050036,4.65706830120158,7.32822611878773,2.46780115648841
3.82883464946806,4.91790907385298,7.10118781525974,2.26423615104355
2.1586601753465,3.83794324189103,5.82247523230804,2.00396196615242
3.1196881745192,5.89530262133331,7.15076274435542,3.92219784839637
3.4867143730307,4.78188423454149,7.42961596420174,2.41142624572647
5.01480160235136,5.74496834824888,7.1261882105221,2.11835972595306
1.87341950343486,3.63923216324928,5.30487605004489,2.42277121932047
2.08508467862865,3.66789212523023,5.02591469875079,2.34340782229781
2.69309661038579,4.81403764753998,6.97384083953315,2.55507989832666
2.39807669206745,4.42425028608405,5.34766565630097,2.68997002548213
1.81803247465809,2.45575462218619,4.32337006906127,1.53156860881496
2.05623668498427,3.63110428236588,5.9413411054853,1.77483975982733
4.60169651648096,5.58736499093646,7.86046625851717,2.40680874847866
3.57167680997093,6.39882918244463,7.34074028063018,5.17192735435346
1.30451104180995,4.79597469420667,6.05332859344979,3.18269229751619
4.26978123827438,4.31251996747495,6.10852445677817,2.67061376422175
3.22912643261328,5.16269343221124,5.68818035858693,3.18855917558136
3.97452931248388,5.66959375118833,6.32246900411355,3.47508488294878
2.72202877790284,5.4757334309664,6.27332938656167,3.76659516172927
1.02786177535451,4.13175409098481,6.38646609286931,2.30626223972785
1.90958111597968,3.29175088456027,4.3743439890385,1.10567807789454
4.18269229751619,5.38266725274504,7.22207035524718,2.08848085496368
1.38625914113335,4.4369613378336,5.7279204545632,2.8116765280077
3.12614690155444,5.19927972133662,5.98891186495402,3.37754025157406
3.4931349223055,4.36036427654347,5.62673115067279,1.86076420262883
4.57410150808939,5.60762622084549,7.0389189892923,3.75167794568758
4.04701481951759,4.93828579188405,7.0574502721839,3.12664253111817
3.94860084749336,5.26002565596146,7.24222139509837,2.09963185001446
3.64270157183323,4.74846123300404,5.80555042521086,1.97636363573276
2.34539637539127,3.28036248997378,4.98093926608551,1.42223300068305
3.31947342625785,4.84398384404833,6.04133060682062,2.51323806233309
3.31918436694194,6.09676785471469,7.54070926267143,5.23227701026829
4.38128337250378,5.82374936030827,7.41700858678878,3.7279204545632
2.91876784932515,6.26528685756517,7.27332938656167,4.81864608282254
2.4070807754505,5.2364926183813,7.07574653806091,3.14649230697719
2.61022758954469,4.13504228623365,5.71342088486808,1.99168056214312
4.78659636189081,6.83162393682075,7.44708322620965,4.06436554026363
1.95307895261251,3.01203225593194,5.41413553298445,1.59407075685154
1.93809756107409,4.53356334821451,6.29057185085208,2.64593217628179
2.34908214639109,4.41683974191283,5.10391721075207,2.47690008320375
2.07382023329167,3.62993940943954,4.46597446450407,1.72987901212594
3.5981269599196,4.53543091487128,6.37747084284965,3.01471235152137
1.24427819857814,3.82068956055921,4.37225564844579,2.50589092972996
