"JAK2","STAT1","IRF1","GBP1"
2.07347750967897,6.10412695052722,7.00562454919388,3.77399632511117
2.68054940871888,5.06738057801906,6.1122831085982,3.53480866123175
2.50436615061227,5.92029330021101,7.00450139223494,3.98550043030489
3.87184364850932,7.10118781525974,7.8801957289431,5.87405920314115
4.2149019101607,6.43862553808838,6.88630626345243,4.72955277045397
2.28776777797538,4.10852445677817,5.27463440251759,2.44440203606301
2.59215800212536,3.53480866123175,5.49185309632967,1.37239496523802
4.13750352374993,4.80838505065609,5.91910167955939,1.9271379389685
4.04526821513853,4.85049941375812,6.50525580093216,2.26993081009981
1.84599177066457,2.68257329734758,4.03913839390696,0.834953869079351
1.47144761637739,1.94560770318137,2.76000798683207,0.80264818879089
2.10567807789454,5.49281457256712,6.26171884978794,3.90785207184596
4.99684064779537,6.10998731853691,7.28355142317431,4.31034012061215
3.75274859140713,4.4757334309664,6.13134253912326,2.73963211422061
1.77610398807316,4.55642941544957,6.24203080192273,2.45154083301783
1.07792657868507,3.72683121703249,4.63401235640212,2.52732060787705
3.78972925137577,6.8008998999203,7.4446008137115,5.31070365722511
4.88166461932035,6.06759569694004,7.2460279805281,3.5909612413426
1.03703073094497,2.24853483613868,2.90226656908307,1.31788288282941
1.14012422390907,3.24929363016074,5.19692173382033,1.5385381636298
1.72683121703249,3.55826763405574,5.05224198118114,1.68302266506368
4.39094277280254,5.05398016818765,5.915759896038,2.83430670296291
2.16156525639703,4.60821785302146,4.39780296186249,2.5033487351675
4.05050169744673,5.97659276223859,6.53106949272595,3.81249822533356
4.50271248596606,5.50811168119346,7.31469652565629,4.20241772157518
5.01346225980656,5.70873904135958,7.3264294871223,2.95698592461258
4.40803246613065,6.92243574023315,7.85299758761332,5.40190347160796
2.42196381604921,5.07124781946144,5.64385618977472,3.39602244846124
3.75915583380027,7.60880924267552,7.85362145574883,6.00405188450708
3.09929520433778,4.53605290024021,6.73199778664374,2.97048557294012
4.25701061820602,4.53480866123175,6.75888943272096,1.95307895261251
3.88849973551412,7.00112666545428,7.17192735435346,5.52136487844622
4.43895814789755,4.86096279785812,6.42374622911477,2.19124678971627
0.896698102700426,2.78031009904338,3.40203995474896,0.986665773696914
2.48233202074738,3.48542682717024,5.29682445864937,1.76171078436334
1.55040819321728,4.19219416528334,5.95489421979703,2.05032755355842
4.81301154860562,5.69988472869748,6.93781516880342,2.69621643405639
4.77873424411784,5.3212065669699,6.88264304936184,2.4406864838672
1.74329952788826,6.04984854945056,7.58496250072116,4.48607074373567
2.6399267127488,5.11852584893567,6.33967188139037,3.50080205305716
3.59693514238723,4.45549162062847,4.79181407116183,2.55802267352524
1.63969523339958,3.62877359520165,5.00045077177086,2.49134004687872
3.78659636189081,5.09718938723511,6.76022094646651,2.85579041627482
4.88996019965864,5.03869955130559,7.02125762056052,2.22218630732211
3.94766615679601,4.5341861390901,6.38387705997811,1.99963928114804
3.14061507564306,5.24982454861618,5.49153246180432,3.21054472195551
2.50969584193339,3.13914201914569,3.31310070414008,0.621618213457386
4.0036022366802,5.05354581772798,6.44691786486603,3.82171021503467
3.39971798353103,5.63255905211795,6.73470962022584,3.44174904700924
4.15461561132689,4.82222027162153,6.32463061526719,2.71940251193326
2.18554943462957,4.78345665436024,5.56559717585422,3.07980475463526
1.53256632326751,4.32048467801769,6.14506601418589,2.46675761572617
3.98002530023873,4.82171021503467,7.17791779219584,3.57773093149008
2.68504308947668,4.24564777363675,6.06242396907444,2.39971798353103
4.13832300405648,5.31940116685832,6.01100356443267,3.30158764660319
1.48078212440398,3.16349873228288,4.92457500339273,1.60074549796208
2.8473956583525,3.44188181239293,5.55581615506164,1.63923216324928
3.53729606709084,4.87970576628229,6.28965005985472,2.53381249682767
1.6144742828377,4.26303440583379,5.08533966935737,2.61988248507032
3.25897110933838,5.9500017490835,7.03011533090807,4.71479501111816
1.03984026453179,3.42478775280942,5.03562390973072,1.47196778766152
4.66049513188851,5.03869955130559,7.05961485629722,2.55237707109487
4.15299460549244,4.75862298244024,7.14669594803066,1.85559110771045
5.00809242094872,5.96739919892461,7.79571500650173,3.07860983469637
2.07210580048042,4.51412226017071,5.41244282477561,2.38543103719352
2.50512874161279,4.99593670350459,6.65963918701565,2.47404659931931
4.1906148602095,4.56315813040281,6.67383905599044,2.12498976997866
1.83390207666916,4.04614178164472,5.05006629830629,2.56389027710255
1.0164963198962,4.3110671022556,5.86492897228979,2.70088355602827
4.62993940943954,6.16611285740143,6.70182625841205,3.48284828306847
1.7986726789578,4.76394266044725,6.16892278185294,2.96143811806256
2.47248777146274,3.33184850448043,6.21606678308703,0.822444639404617
3.99186193055632,5.77663042305105,7.43879185257826,4.30451104180995
2.20695573238728,4.12763327972587,6.27928556084654,1.85119933859329
1.42653313811667,3.8011586560937,5.34978987024187,2.20320115631661
1.8651269950807,4.90737141382356,6.29517199198853,2.9741621677966
3.20789285164133,4.14649230697719,4.39369076418745,1.77315239701405
3.55949181320504,4.5478199565777,5.8245132973348,1.8314719328477
4.97223312380739,5.85374619700876,7.56224242422107,4.27127625917593
2.25882039687641,4.09423606984577,6.33217085041511,2.79991620298901
3.71259578044703,5.2098432305255,7.22689381357139,2.8545941516616
1.64846544302731,2.76744293318947,4.38266725274504,1.12234140752612
3.17360718575717,5.7915536333886,6.20964831124655,3.09676785471469
3.13897825331988,5.762880292917,6.7045953476324,4.19455988602261
4.56864019541922,5.09803208296053,7.4586116725846,2.85079942312548
4.790772037862,5.36036427654347,7.34340782229781,2.19817980675019
2.55826763405574,5.06220807756025,7.54225804976692,2.877744249949
3.25912180605768,4.59931779369823,7.11478344724985,3.46597446450407
2.68257329734758,4.48026512205446,6.51696065989882,1.36569253719753
2.03948937190185,4.48284828306847,5.74523733212975,2.8375396343794
2.20507966574984,4.51601514700366,6.06716542701711,2.47144761637739
2.92922289570657,3.39327889901621,5.99661471481536,1.53106949272595
3.34738219131511,5.11603199344711,6.10223819393074,1.87263179113525
0.305678743242287,1.46571331959596,2.64938552918152,0.790104741346454
1.06626144226872,3.64616265715789,5.66732447027863,1.88635504352516
1.74889054264591,3.29953773957278,5.67299099382775,0.758473748785078
2.58111017522555,4.67919857056692,7.21819994369474,1.70796645477598
2.35417002602486,5.25889575507544,6.52591226074335,3.4494293141032
1.79701297783615,4.52669484554198,5.32048467801769,2.75296262523898
3.74738739965272,4.24184018356467,6.44890095114513,1.71896433575954
5.04745114041639,5.64183500155537,7.55612281784117,2.88068552526112
5.06953032516231,7.98071082890019,8.62351574149055,6.45697038112101
4.96023367169445,6.07210580048042,8.01010845347429,4.36246988875021
5.15137177625395,5.5385381636298,7.48220292629596,2.99186193055632
3.93545974780529,4.44890095114513,5.50048340147312,1.29513524900082
4.25323293853803,6.34872815423108,7.9407540474748,5.04351949366274
3.5033487351675,4.41818994794577,5.85424505422013,1.20539251298968
3.12366619645382,4.72465027173297,7.34163000932991,2.20100646605609
2.58664466386438,3.48155728070859,5.00090140274153,0.74312715259193
3.63691458035588,5.45483390689887,7.16188768237689,3.27634777302029
1.26002565596146,3.12035194036522,4.16108148227718,1.34369206917902
3.94016675048282,6.17911290067856,7.43712784427281,4.97085365434048
2.57821416547245,6.01658546043445,7.35931031689044,5.08958289312471
3.4093909361377,4.77135740899056,7.12825215227739,2.37629038333705
2.91704978688353,4.57410150808939,4.98413359454098,2.36036427654347
2.28006548636163,3.76765479823735,4.99367436175059,1.51146803927587
1.84839759952819,4.03298241669943,6.06177619758669,1.34198574722862
4.12018602753186,7.02236781302845,7.78267065867701,6.08555212720929
1.56754544764375,4.64270157183323,6.16390121381454,2.99837605443825
3.63226821549951,5.52042224852645,7.26865895502767,3.58496250072116
2.16607267594671,5.2585189247113,6.1197711619529,3.34383417162098
1.28392177230762,2.61022758954469,2.35867757131523,1.2821432287815
3.57531233068744,4.33485426933163,6.41802124128114,1.87341950343486
4.64558638591361,5.76500424625004,7.78659636189081,3.62175885670973
2.38625914113335,5.10097764772482,5.13545278418517,3.69488019279919
1.7158933705476,5.56803210477128,6.10747864662662,3.86591881455221
3.19093085956261,5.11561593142811,7.00337736020232,1.71325590173097
2.41061246642075,3.67581593117227,5.29975751183932,1.99819550315325
3.48413813120167,5.19495379593384,6.93073733756289,3.16382072649042
2.75381844317354,3.60288440871842,5.50303064564116,1.74631276642546
3.29953773957278,4.51349074558812,7.01457846492289,2.36681177312713
4.03121873061072,5.79051141189419,7.43962313755712,3.18586654531133
2.83854844152553,5.8972404255748,7.42961596420174,4.36737106564853
4.5478199565777,5.29755828116819,7.45532722030456,2.12928301694497
4.59275601044103,5.54101915313356,7.49345520092618,4.00270252037982
2.70642003930195,4.04001567884788,6.57637096748594,2.19219416528334
1.83915338738982,4.90833256978243,5.75622271284729,3.10030490579569
4.63691458035588,6.86666075081999,6.68790052248075,5.54008928198252
2.88576957376769,3.96069703930431,4.97223312380739,3.10030490579569
2.74265301430321,3.55213110825378,6.12742692986628,2.17823658460481
2.30917618747851,2.18173865968866,3.57046293102604,0.660928616868756
4.62819033461521,5.73606362787181,7.04001567884788,3.60288440871842
2.9664304673063,4.71039319217052,7.36282052553426,1.56315813040281
2.87597660213846,5.36911745859982,7.44625622988956,2.37517847958961
4.8569856897822,6.28132732965948,7.61249994573944,4.39643353125099
3.85099939471647,4.25398926623079,6.71561885907482,1.97526332167849
3.10030490579569,5.33127526714661,6.25096157353322,3.73984810269933
4.29645740737124,5.95326523901484,7.88996019965864,4.70818723602071
4.16671544496642,4.33127526714661,6.94368695159709,2.37462220619121
4.5033487351675,5.69627208392586,6.14791719108402,3.1788739581698
4.31686980506433,4.98686597232911,6.9898202201176,3.50716034911752
3.66789212523023,4.57228336665041,7.02458563827827,2.64524051264527
4.45220004940622,5.38543103719352,7.65033375384593,2.46336088581666
2.90265247119608,3.45667475025585,5.3501436020178,2.5377930340406
2.692873507464,4.7371459197762,5.94392132655349,3.66106547980695
3.12184429787638,5.30524096595448,5.40701277351601,3.57167680997093
5.50175758573866,6.02170180007169,6.7839804136838,2.62737337344092
3.54101915313356,5.64241277290506,7.19869058566892,3.09963185001446
5.06177619758669,5.37399614213124,7.37330019660839,2.6378420603241
1.21661006874244,2.45364926604329,4.98595575460751,0.60663173227491
4.22265002245148,5.36001304220433,5.4944156103975,3.32624970083746
3.79701297783614,4.89044669267991,6.13134253912326,3.00324241748868
3.31556623031895,6.28872767951457,6.46923479366766,5.29167722317602
4.82883464946806,5.32409051603798,7.11270013274936,3.4093909361377
4.15704371014558,6.04745114041639,7.05528243550119,5.00988458893184
4.20945336562895,5.0360636887437,5.3215673760354,2.96476826967405
4.64327899631198,5.60614607806572,6.13647851834917,3.31295554188802
1.19723635491871,3.81249822533356,5.9217219470096,2.41656954900242
1.38570712465793,4.35755200461808,6.03562390973072,2.62363279110652
1.83915338738982,3.58255600301406,6.47654370621426,1.13553486976119
5.20320115631661,6.09571348425126,7.81057163474115,3.3050950106667
4.61588707391606,6.90086680798075,7.57061472176119,4.90689059560852
2.21723071622067,4.94110631094643,6.82654848729092,3.26963165094044
3.26633679942013,4.79337571126475,6.38422253293016,2.17504548611091
4.62234472272424,5.30815697511476,6.68088692071969,2.20539251298968
3.69376571221778,4.6564963705535,7.29829173062012,4.27872821293894
4.40667271575583,5.97498811199193,8.2803068064537,4.05137210172103
3.06505524747929,6.38629363515099,6.40394936423287,4.35825558670513
3.79493566280354,5.38818953715608,5.48446041312882,2.87950973461667
3.16253231824146,4.78345665436024,6.32786697140204,2.28481022253023
2.76511036187958,5.56498780095989,6.53620835469226,3.72574115650395
3.79493566280354,6.18189764310839,6.94016675048282,5.01256867350306
3.13750352374994,6.57878779567697,8.35138098067433,4.52105073690096
5.25512301484779,5.96739919892461,7.26209484537018,3.62293035092018
3.70818723602071,4.86740230572754,5.74496834824888,3.86096279785812
1.09153059312062,1.93545974780529,3.24747185358586,0.768586635000888
4.83794324189103,6.03650333373899,6.98868468677217,3.99638874644762
4.72574115650395,5.2098432305255,7.56147889150101,2.36709144649059
2.49390347157746,4.98093926608551,5.66533591718518,4.14159627838382
4.09508049190141,5.27798474729977,5.38508585354768,3.47897180503294
4.50589092972996,6.2665991655351,7.12515513132229,3.86690797814317
1.49210955265261,4.27724089833207,5.74631276642546,3.13142485888825
1.85996954822103,2.57531233068744,3.68144926531496,0.999422806537254
3.18380407885444,4.64385618977472,6.67807190511264,3.71479501111816
4.06781078378962,4.71753934339116,6.55166981487147,2.93130484365067
4.81608765860021,5.64760232900762,6.2137360959228,4.08236196955747
3.17136697561622,6.62804448261682,6.90327934205614,5.07937811111865
3.29322332298252,4.22958792274065,5.89651405396884,1.06419306192749
5.42727093517358,5.59454854955035,6.69766263347052,3.7158933705476
5.46368784220126,5.44658708530688,8.08108392868763,4.23189316164533
3.48542682717024,6.71149490665009,7.28169825009883,4.80426011563474
2.45654333931247,4.84348142543246,6.67948009950545,3.15688196396671
4.70984201927331,4.92504996472736,5.90376136512808,3.06729452146853
5.24526746651951,5.83390207666916,7.38887833881199,3.83895176695194
2.1861835863061,5.90159099190337,6.91288933622996,4.61412086878925
1.67626740826589,3.17967027934743,5.87085786436376,1.28865386360517
2.91494715047958,4.89384755813292,5.57167680997093,2.6073895000244
3.56924802986718,5.6246858105254,7.08321336824898,2.96661503777171
4.4235781709818,5.6873406873783,6.08257486633952,2.9649530529008
1.36737106564853,2.53331415656679,3.8972404255748,1.52004502403982
3.3786503372619,6.32858517678881,7.21916852046216,5.34305243492297
1.70929063572336,3.87184364850932,6.70182625841205,0.842777745295437
4.01435529297707,5.25927248703759,6.82908844400489,4.18269229751619
4.03913839390696,6.99548451887751,7.39574832817903,5.74469931420784
3.64500988439109,5.13668357769724,7.55612281784117,2.21598915414672
4.07296327155522,5.36352154354655,7.12722055048807,1.7583031771319
2.2910141014173,5.62673115067279,6.73606362787181,3.75595576955096
1.43722773891291,5.01346225980656,6.19849415363908,3.1609201881811
4.45154083301783,5.28503224962291,5.32912359629157,2.99494171017697
5.85822971421118,6.64140152114521,7.94016675048282,4.73660487531425
4.63459326844576,5.80012335282653,6.96462966672059,2.84599177066457
4.31034012061215,7.87405920314115,8.1261882105221,7.18982455888002
4.49505552836802,5.41447383643093,7.47735352663456,2.41115503695776
3.99548451887751,6.26265865507222,7.20065343636747,6.40514146313634
1.9452331231349,3.56803210477128,4.88947354253111,1.23817541857738
3.24595194716537,5.82374936030827,7.67383905599044,3.30158764660319
1.20539251298968,4.03738222200308,5.71890955437923,2.62620548295304
4.67976157351685,4.69041709553247,7.28262513419167,2.95494073508909
3.76659516172927,5.29535569289167,5.54225804976692,3.02272289426108
5.85996954822103,5.94532677726463,7.27705487614873,3.58976348698498
3.36190869257824,7.19278595925112,8.36150519794804,6.4715126480455
2.81023743059073,5.34020617991171,7.89178370321831,3.70597790168252
4.20241772157518,5.20633064787105,5.74119729857143,2.67897330785417
3.78450398292957,6.47313748777226,7.91945926911157,5.08278773170927
2.013998146041,2.93357263826102,5.63604452602804,1.1407786557828
2.59741198755465,5.90520646879571,6.10517519226548,4.91217080294995
2.71435543310108,4.76447355099267,6.60169651648096,3.12333511325308
3.78135971352466,5.98048235553826,6.69488019279919,3.8094144442359
5.24526746651951,5.99412711400313,7.08427691053149,4.81249822533356
3.10097764772482,4.22804904788446,4.81915722367497,1.84839759952819
4.06436554026363,6.09971599916091,5.70071713282148,3.73984810269933
3.65878273401283,5.65935375917005,6.84046323386954,3.76128527336162
4.40803246613065,5.88288755322496,7.84423498775875,2.81619008272725
3.51601514700366,5.17592374206376,6.07638806851284,3.86393845042397
3.44876883016506,5.4944156103975,5.72465027173297,3.82883464946806
4.16349873228288,4.89384755813292,6.38543103719352,3.31527638701493
4.24792751344359,5.54689445988764,7.23074100262691,3.69488019279919
4.37295209791183,4.73606362787181,7.1405741777099,2.93187212658906
2.23419472295381,4.52105073690096,5.68706068833989,2.24549566281992
2.44519698238171,4.37295209791183,6.94602898951548,2.54818998907857
4.11186596386756,5.98504496225347,6.63343121035563,4.10517519226548
4.95559179175399,5.19613488076516,7.3389591754152,3.51727569320958
4.75060650483559,5.43762724831895,7.24126817732937,2.83592407425437
3.53480866123175,6.76155123244448,7.31560245663795,5.25058266478754
3.48284828306847,5.43729433149714,7.04330075436418,3.74523733212975
3.77188557851537,5.02458563827827,6.36211916672566,1.62760683812965
4.85996954822103,5.12928301694497,6.81890167588564,3.51727569320958
5.71314590249026,5.95652136333312,6.79701297783614,3.53480866123175
4.09085343045111,5.1407786557828,7.13955135239879,2.80405355896735
1.83187724119167,3.96624587322494,6.45401134285304,1.68347189285523
1.78366618090783,3.96624587322494,6.32840565895857,1.79285535236249
3.80012335282653,6.19986861652443,7.55842071326866,4.83895176695194
3.65191274464578,4.39848719001897,6.83289001416474,2.12928301694497
1.21225804420273,3.84197311892718,5.39540560456633,1.45628048151073
4.89772447021644,5.13545278418517,7.5352753766208,3.40231288230197
2.20163386116965,4.5552026338783,5.43329332581501,3.57893871309339
3.26768560285999,6.02724253597374,7.2240016741981,4.59036248846375
1.59454854955035,5.30924896081662,6.74550626586916,3.78659636189081
1.64200835725712,3.09946353699544,5.05484847699562,1.20539251298968
2.61140848102496,4.4867143730307,6.84549005094437,1.80364035689067
4.8860623383456,5.48381577726426,6.61146750023341,3.84498815668261
5.12598165385472,5.61294219630467,7.39489136644259,2.99077337790844
4.16510798514454,7.27332938656167,7.11374216604919,5.52794609890826
3.13438524646782,6.34340782229781,6.99322146736894,4.34269695998193
2.25731240568561,4.19377174339668,5.85299758761332,2.96513781246318
4.52481592835751,5.36737106564853,7.18487534290828,1.89375050172057
3.1583370271671,3.89917563048051,5.80426011563474,1.40816837070811
3.49697358099828,5.93828579188405,6.07446262070454,4.68201139080069
3.71149490665009,4.88752527074159,5.72819263549805,2.94579495674006
3.53106949272595,5.66305992374782,7.26209484537018,4.05050169744673
1.50690655458069,5.10475598696226,6.32624970083746,3.13093086982645
2.35614381022528,4.7311832415722,7.67948009950545,3.07262034427981
3.36289064266586,3.35247605905033,5.28132732965948,1.84157063739552
3.00665708190145,6.23706652081182,7.66391384211598,5.07980475463526
4.28835856219366,6.64616265715789,7.61544572530479,5.32228872357088
2.66789212523023,4.99276843076892,5.31831684133498,3.26453643099903
4.49697358099828,5.74926608381481,8.01792190799726,2.67626740826589
2.76553474636298,4.19770815795585,6.43011797489203,2.61941301059794
4.60169651648096,5.18428029441938,6.49393548558052,3.39135530534338
4.49185309632967,5.24526746651951,6.80864246791806,3.98823022306046
2.11103131238874,4.04875931191986,6.38663852997474,1.37795663381011
4.38404980679516,4.78868571061353,6.19888699095693,2.96809075204526
2.05137210172103,5.26566192452189,7.19967234483636,3.90303827011291
4.14159627838382,6.48832219114082,7.71424551766612,5.70127180220197
3.03703073094497,4.43762724831895,5.52481592835751,2.36681177312713
3,4.70542503904273,7.25550073314839,2.16735792773851
2.14698099722323,4.44095219802964,5.56254772419912,2.80920862427109
4.21179097625254,5.65821148275179,6.74416109557041,3.2904244038653
3.96254902292306,4.12598165385472,6.4239142676731,1.97379492965261
2.86036693013812,4.26903314645524,7.20261362014849,1.89956236015469
2.02962956756306,2.62363279110652,4.2349610948395,1.0100636833447
3.52356195605701,6.64817779572482,7.24412594328373,5.05441438791731
1.95009509417369,2.84116804354865,5.36632221424582,1.05519565424213
2.95270630763022,4.114367024952,6.02081330425245,2.89316802608885
2.69309661038579,4.48091134604775,6.06350294230616,3.57531233068744
3.09034534978346,5.33556900555675,6.98868468677217,3.47248777146274
2.40053792958373,6.35913458206583,6.48155728070859,5.02192383855476
4.21955576916691,4.44757919654888,6.1574479962743,1.79160572470455
2.7084079834836,4.10768786931437,5.41751500288509,1.54646235816709
0.844466001366095,3.78450398292957,6.65963918701565,1.77694619185709
2.57434375392001,2.44015490868031,3.60762622084549,0.562669826102702
5.4594316186373,5.92647391125607,6.27575204882853,2.93696766018807
3.96532254836725,6.762880292917,7.80283944093511,5.66305992374782
4.00629802390037,5.29204549249286,6.94368695159709,3.40026466600854
3.70265754339091,4.90110824301451,7.28355142317431,3.40911934444999
3.08014597862949,4.3327079336406,5.81378119121704,2.49159659441045
3.16011344709824,6.97727992349992,7.60954813899943,5.10685079645022
4.30815697511476,5.76686014382955,7.63081315229913,3.07004578817293
2.30684550031428,3.93168305705981,6.40036714591488,1.94598218599746
4.47638168756724,5.93922657772821,7.63008507000212,4.07809742302666
4.87970576628229,5.42324199597366,7.29462074889163,3.33385304336707
3.17839595439684,6.13791332208841,6.75221336786514,5.122258567812
4.64789009105921,4.96578428466209,7.46597446450407,3.09659920721425
1.14990966753492,5.22187708107703,5.87208998933479,3.28466218548317
3.60644222813161,5.68116812041669,6.92599941855622,4.03033607837096
2.57288966842058,4.71204544855369,6.16108148227718,3.33084518962342
4.83390207666916,7.61102479730735,9.01290383323064,6.71836162613835
3.23158600919774,6.56163163037584,7.35579154675365,3.74308405554959
3.74738739965272,5.20593983247088,6.78004757606187,2.37545653587666
3.306991278624,5.34624777408278,7.93604896367662,2.99476072854958
3.95140129167431,5.63952159951083,7.00337736020232,4.42021289061078
4.67299099382775,5.00450139223494,7.35491051158679,2.06832686143451
4.15299460549244,5.23227701026829,7.46923479366766,2.32509853776749
2.03351110236132,5.09929520433777,6.05961485629722,3.20147703796814
4.29645740737124,4.91981677005279,7.30469355747101,2.23939804156656
4.50080205305716,5.84674402324487,7.1568415245884,4.06263982828646
5.08703845676695,5.37121034345557,7.54920708935568,2.64200835725712
3.72900887033786,6.62117275268344,7.38543103719352,5.03913839390696
2.13027195451886,5.34908214639109,6.25983740058951,3.85399564717639
1.71281585443737,2.64431777833758,4.05050169744673,1.12961273813047
3.61941301059794,6.12494842668108,7.11894107272351,4.5963388642052
5.0232553523003,5.28429202639431,7.55382125653269,2.55434326566276
3.49569516262407,5.51349074558812,6.4068427546553,3.26648672875681
3.85099939471647,5.72000478695481,6.17931198921002,3.28762004411207
1.92789645372882,4.53667461756976,5.75568877685271,2.80838505065609
4.5933537709803,7.64024493622235,7.68158981722124,7.18090370917938
3.38832732379875,5.90689059560852,7.54920708935568,3.96809075204526
3.68481873755322,4.5077946401987,5.41515020542639,2.5935928058646
5.23725777090037,6.15704371014558,7.61691636257881,2.77989003934005
3.9126498648972,4.96023367169445,6.79571500650173,2.89840185999219
3.13142485888825,6.86666075081999,7.15279185163912,5.66334461936609
2.20445376767456,4.24488705912353,7.57440430902258,2.22866479481694
4.90592847817314,6.05549936581374,6.80992886572143,3.48284828306847
2.99638874644762,3.77082904603249,7.13750352374993,2.5837597536395
4.66562016406638,5.60703434594862,7.3389591754152,2.7454524831317
5.21567859660793,5.141187525005,7.15886210620845,2.4070807754505
2.74049587418707,4.82731094394967,7.30286736097287,1.7723079749584
1.48902906385044,4.36176835941915,6.57757988767055,1.99530360533524
3.08627424996482,4.25927248703759,6.38439523838807,1.86750115092239
2.98240040816852,4.08406426478847,6.4024152168244,1.70487196445635
4.66049513188851,5.59185890498717,7.81698362325538,2.17696099208944
3.81249822533356,6.28558716790947,7.05636676102453,4.88996019965864
4.01346225980656,4.83945576522463,7.13237119873254,1.88440255298369
1.53206755228903,4.99457972421575,5.61470984411521,3.51601514700366
5.05614996110814,5.70182625841205,7.4093909361377,4.02236781302845
2.32394645542167,4.72301239639237,5.98322165074267,3.25625587320273
3.674686619928,5.38887833881199,6.53278448135929,3.51349074558812
5.06047978140759,6.04351949366274,8.02458563827827,3.31251996747495
2.87341950343486,3.62293035092018,5.10768786931437,1.64385618977472
4.39574832817903,5.25247621413522,6.92243574023315,2.63156996830952
4.55090066464752,5.25964912064916,7.1548181090521,2.32337006906127
2.33227828305693,5.77399632511117,6.35860724911781,4.09423606984577
3.52857131887076,5.16952419715,6.10496560483998,3.20851725980554
2.70951121443197,5.12887075946512,6.05680026314344,3.5909612413426
3.97636363573276,5.17831627170145,7.36632221424582,2.14241343787374
1.68706068833989,4.81147103052984,5.65449282588346,3.09034534978346
4.30305008468167,5.75355105460065,6.96693797927846,3.0536326982821
4.56620629346551,6.04504974083799,7.21819994369474,4.40599235967584
